"length","averageSlope","propZero","switches","maxslope","slope.move","jerkyness","prop.time.plateau","switches.between.sections","steepness.sig.mean","steepness.sig.mean.max","expressiveness.sig.mean.max","length.hz","averageSlope.hz","propZero.hz","switches.hz","maxslope.hz","slope.move.hz","jerkyness.hz","prop.time.plateau.hz","switches.between.sections.hz","steepness.sig.mean.hz","steepness.sig.mean.max.hz","expressiveness.sig.mean.max.hz","logfile","chain","curvature","run","gen","meaning","physSignal","hzSignal","numLearningRounds","abortedReproductionAttempts","physSigDistinctiveness","hzSigDistinctiveness","dataFilePhysSignal","dataFileHzSignal","chain2","rawDataSource"
60,11.728813559322,0.366666666666667,0,43,18.4054054054054,10.8513951247891,0.5,2,0.388623537747324,0.395346511049598,0.176047811244679,60,82.1016949152542,0.316666666666667,0,385,121.025,97.7065795467885,NA,93,-1,-1,-1,"log1.csv","chain 1",0.2,"",9,3,"37_41_55_76_90_108_126_147_171_193_211_226_244_262_274_282_282_285_299_331_374_412_445_471_491_508_530_550_570_587_589_597_597_599_605_617_633_652_672_688_700_715_723_729_729_729_729_729_729_729_729_729_729_729_729_729_729_729_729_729","222_225_238_264_285_320_363_430_522_621_711_794_888_978_1034_1069_1069_1087_1142_1249_1356_1433_1512_1594_1676_1772_1925_2106_2332_2579_2608_2732_2732_2764_2863_3072_3369_3754_4137_4428_4631_4877_4988_5066_5066_5066_5066_5066_5066_5066_5066_5066_5066_5066_5066_5066_5066_5066_5066_5066",6,6,306,304,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016225253.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016225253.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
67,7.04545454545455,0.686567164179104,0,52,22.45,13.0719097753475,0.850746268656716,1,0.294772861660498,0.201206431668327,0.174775546185508,67,22.4545454545455,0.582089552238806,0,235,54.8888888888889,48.832896168994,NA,109,-1,-1,-1,"log1.csv","chain 1",0.2,"",10,1,"30_30_30_30_30_30_30_69_99_123_141_189_234_271_278_278_278_278_284_336_356_382_400_417_417_419_419_419_419_419_428_449_454_469_476_480_480_480_480_482_482_482_482_482_482_482_484_486_486_491_491_493_493_495_495_495_495_495_495_495_495_495_495_495_495_495_495","217_217_217_217_217_217_217_254_302_357_408_601_836_1023_1053_1053_1053_1053_1081_1264_1315_1372_1408_1444_1444_1449_1449_1449_1449_1449_1469_1524_1537_1587_1611_1629_1629_1629_1629_1638_1638_1638_1638_1638_1638_1638_1647_1657_1657_1677_1677_1688_1688_1699_1699_1699_1699_1699_1699_1699_1699_1699_1699_1699_1699_1699_1699",6,0,250,232,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016230717.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016230717.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
52,48.4901960784314,0.634615384615385,4,376,68.4444444444444,77.4734464314115,0.596153846153846,3,0.279404383624205,0.285556774905308,0.126912519046002,52,320.411764705882,0.673076923076923,4,2118,453.694444444444,596.738038890453,NA,81,-1,-1,-1,"log1.csv","chain 1",0.2,"",10,2,"36_36_36_36_36_36_134_510_626_647_647_647_647_647_817_895_902_928_943_958_969_971_982_982_915_854_763_643_569_532_508_508_508_504_447_432_415_384_365_358_334_321_247_239_213_210_250_615_717_813_923_965","221_221_221_221_221_221_388_1785_3234_3655_3655_3655_3655_3655_5760_5943_5950_5972_5981_5988_5992_5993_5996_5996_5962_5874_5423_3570_2327_1942_1771_1771_1771_1746_1518_1479_1439_1377_1335_1320_1258_1219_905_859_721_710_916_3034_4897_5741_5969_5990",6,0,250,232,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016230717.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016230717.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
42,23.1707317073171,0.595238095238095,0,326,58.625,55.272914903696,0.80952380952381,2,0.150446040594342,0.157822979252384,0.060471846837937,42,140.90243902439,0.619047619047619,0,1585,384.6,340.921017603641,NA,72,-1,-1,-1,"log1.csv","chain 1",0.2,"",10,3,"34_34_34_34_34_139_465_532_608_636_636_636_636_643_736_756_797_832_858_895_915_917_917_917_917_945_950_952_952_954_978_980_980_980_980_984_984_984_984_984_984_984","220_220_220_220_220_401_1572_1942_2918_3442_3442_3442_3442_3570_5155_5364_5667_5815_5884_5943_5962_5964_5964_5964_5964_5982_5984_5985_5985_5986_5995_5995_5995_5995_5995_5997_5997_5997_5997_5997_5997_5997",6,0,250,232,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016230717.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_02032016230717.txt","chain 1 log1.csv 0.2","../backup/June14_corrected/"
29,26.3571428571429,0.137931034482759,0,99,30.6666666666667,22.7518241608338,0.413793103448276,2,0.410188629847683,0.412649696846728,0.221418910812616,29,199.857142857143,0.103448275862069,0,903,223.84,249.574707034856,NA,31,-1,-1,-1,"log1.csv","chain 1",0.3,"",1,1,"59_59_59_59_68_89_111_128_135_144_151_153_169_222_269_320_370_419_444_500_527_557_580_624_641_652_680_698_797","230_230_230_230_238_263_301_345_366_395_422_429_499_807_1089_1287_1384_1448_1487_1656_1816_2106_2430_3311_3724_3974_4594_4923_5826",6,3,144,142,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016150930.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_03032016150930.txt","chain 1 log1.csv 0.3","../backup/June14_corrected/"
50,33.5510204081633,0.56,5,123,36.5333333333333,28.007485029668,0.42,4,0.394954533125396,0.412853679760052,0.168155193407762,50,233.795918367347,0.56,5,2010,254.577777777778,397.639492274506,NA,57,-1,-1,-1,"log1.csv","chain 1",0.3,"",1,2,"26_26_26_59_72_105_134_164_178_190_215_232_262_319_440_514_578_627_687_754_791_832_862_885_864_802_761_638_638_587_530_506_412_412_377_340_306_299_271_243_225_209_186_167_149_141_121_116_107_100","209_209_209_230_241_290_360_474_543_611_762_874_1052_1282_1481_1733_2402_3393_4732_5601_5807_5916_5956_5973_5957_5844_5651_3641_3641_2550_1844_1683_1439_1439_1394_1333_1244_1220_1098_940_830_729_591_490_415_383_326_313_294_281",6,3,144,142,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016150930.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_03032016150930.txt","chain 1 log1.csv 0.3","../backup/June14_corrected/"
53,12.4807692307692,0.490566037735849,2,51,24.2307692307692,14.7521887835835,0.207547169811321,1,0.469351837892844,0.480405634113703,0.293298426118479,53,82.9230769230769,0.377358490566038,2,468,130.666666666667,116.638009839702,NA,81,-1,-1,-1,"log1.csv","chain 1",0.3,"",1,3,"28_28_47_56_74_91_118_148_162_172_195_211_248_294_331_349_370_421_456_502_537_567_592_615_633_636_636_643_647_656_657_666_670_673_673_675_673_673_673_673_673_673_673_673_673_673_673_673_673_673_673_673_673","210_210_220_227_243_266_317_408_466_516_642_740_972_1200_1313_1350_1384_1451_1511_1665_1903_2244_2645_3113_3516_3599_3599_3766_3849_4056_4096_4295_4373_4448_4448_4485_4448_4448_4448_4448_4448_4448_4448_4448_4448_4448_4448_4448_4448_4448_4448_4448_4448",6,3,144,142,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016150930.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_03032016150930.txt","chain 1 log1.csv 0.3","../backup/June14_corrected/"
27,28.8076923076923,0.148148148148148,0,67,33.9545454545455,19.7079054813427,0.555555555555556,2,0.329761860186237,0.329104511441106,0.145010427989788,27,218.423076923077,0.148148148148148,0,1552,257.954545454545,377.063620422541,NA,31,-1,-1,-1,"log1.csv","chain 1",0.4,"",1,1,"45_45_45_51_66_78_103_139_174_201_217_238_273_327_381_437_468_506_535_576_630_697_751_775_792_794_794","213_213_213_217_226_237_270_356_512_682_800_949_1161_1343_1414_1464_1513_1633_1818_2333_3563_5115_5711_5835_5887_5892_5892",15,2,236,224,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_04032016201210.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_04032016201210.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
83,20.5365853658537,0.530120481927711,2,62,27,15.5453896320938,0.686746987951807,4,0.275864453675554,0.270160370941522,0.139419508282713,83,140.80487804878,0.530120481927711,2,985,189.180327868852,225.335877644215,NA,97,-1,-1,-1,"log1.csv","chain 1",0.4,"",1,2,"20_20_20_20_20_24_41_60_74_87_99_105_124_147_172_192_211_234_251_273_304_336_367_410_431_456_475_481_481_481_481_481_500_537_566_593_609_632_657_680_711_738_761_778_800_819_846_854_858_858_829_773_732_703_657_620_576_535_508_462_421_381_342_311_273_221_159_130_109_97_68_49_20_14_12_12_12_12_12_12_12_12_12","204_204_204_204_204_206_212_222_233_246_263_273_313_385_500_626_755_920_1032_1161_1285_1358_1400_1438_1458_1490_1527_1543_1543_1543_1543_1543_1606_1835_2169_2650_3028_3619_4275_4804_5334_5621_5771_5842_5907_5940_5968_5974_5976_5976_5953_5827_5567_5215_4275_3290_2333_1818_1643_1501_1447_1414_1368_1303_1161_831_438_330_281_260_228_216_204_203_202_202_202_202_202_202_202_202_202",15,2,236,224,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_04032016201210.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_04032016201210.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
51,12.58,0.450980392156863,0,54,23.2962962962963,13.9504809367759,0.274509803921569,1,0.49959053919812,0.510950705953236,0.240769876986647,51,80.34,0.470588235294118,0,437,154.384615384615,115.267144902082,NA,81,-1,-1,-1,"log1.csv","chain 1",0.4,"",1,3,"26_26_26_26_35_70_124_163_190_213_238_267_296_315_336_354_377_404_429_458_483_512_537_566_591_605_618_626_636_649_655_655_655_655_655_655_655_655_655_655_655_655_655_655_655_655_655_655_655_655_655","206_206_206_206_209_229_313_457_612_770_949_1129_1258_1314_1358_1386_1410_1433_1455_1494_1549_1664_1835_2169_2606_2928_3236_3453_3730_4062_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223_4223",15,2,236,224,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_04032016201210.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_04032016201210.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
25,27.875,0.28,0,80,39.3529411764706,25.6350855020156,0.4,1,0.480307339177768,0.504794836618315,0.114533024516447,25,222.916666666667,0.28,0,1968,314.705882352941,454.916324524456,NA,32,-1,-1,-1,"log1.csv","chain 1",0.4,"",2,1,"193_193_193_193_193_193_193_193_231_271_284_295_308_328_357_377_415_468_544_608_688_748_786_815_862","628_628_628_628_628_628_628_628_896_1147_1210_1254_1297_1345_1390_1410_1442_1513_1902_3002_4970_5697_5871_5934_5978",9,0,234,216,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_05032016224620.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_05032016224620.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
55,27.6481481481481,0.690909090909091,1,75,37.9230769230769,20.9403081624866,0.636363636363636,2,0.260034303667419,0.259618093346364,0.124836100989996,55,204.685185185185,0.690909090909091,1,1546,290.578947368421,343.926320766531,NA,94,-1,-1,-1,"log1.csv","chain 1",0.4,"",2,2,"104_104_104_106_155_211_253_302_346_388_431_464_533_608_668_740_784_828_871_891_895_897_897_897_897_897_897_897_897_897_895_891_880_857_833_800_780_755_724_704_666_626_588_555_528_504_471_431_388_355_313_271_240_208_197","271_271_271_275_419_752_1046_1276_1375_1420_1457_1504_1802_3002_4548_5632_5864_5952_5983_5989_5991_5991_5991_5991_5991_5991_5991_5991_5991_5991_5991_5989_5986_5976_5957_5905_5849_5739_5488_5232_4496_3456_2558_2025_1767_1625_1518_1457_1420_1387_1309_1147_959_736_658",9,0,234,216,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_05032016224620.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_05032016224620.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
64,12.9047619047619,0.28125,0,47,17.8,11.7908032582456,0.59375,2,0.336347151106788,0.343255159373705,0.122353516119225,64,91.2380952380952,0.296875,0,921,130.363636363636,167.511455004139,NA,97,-1,-1,-1,"log1.csv","chain 1",0.4,"",2,3,"84_84_84_84_84_86_108_128_153_175_193_202_208_215_222_235_253_266_284_313_346_375_393_404_404_404_404_404_404_406_453_495_524_540_551_555_564_571_575_584_591_604_617_648_688_722_746_764_771_777_791_806_817_837_860_873_884_891_897_897_897_897_897_897","243_243_243_243_243_245_279_325_409_519_628_689_736_784_832_928_1046_1124_1210_1309_1375_1408_1424_1433_1433_1433_1433_1433_1433_1435_1485_1589_1736_1859_1972_2025_2141_2241_2313_2471_2603_2896_3224_4049_4970_5464_5682_5786_5816_5842_5883_5919_5937_5961_5977_5983_5987_5989_5991_5991_5991_5991_5991_5991",9,0,234,216,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_05032016224620.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_05032016224620.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
23,41.4545454545455,0.391304347826087,0,141,70,45.1365412864938,0.826086956521739,2,0.166291121927561,0.159486831539842,0.0879766199258283,23,263.181818181818,0.478260869565217,0,1717,526.090909090909,467.145295676546,NA,26,-1,-1,-1,"log1.csv","chain 1",0.4,"",3,1,"29_29_29_29_29_29_29_38_94_235_316_430_520_600_668_735_813_896_932_939_941_941_941","207_207_207_207_207_207_207_210_255_927_1316_1456_1708_2814_4531_5594_5931_5991_5997_5997_5997_5997_5997",6,0,208,186,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_17042016113512.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_17042016113512.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
64,28.6031746031746,0.5625,4,110,39.1739130434783,25.7735421242466,0.59375,4,0.287683378992188,0.282953358928484,0.175561183243681,64,183.555555555556,0.625,4,1658,281.829268292683,316.529149540703,NA,97,-1,-1,-1,"log1.csv","chain 1",0.4,"",3,2,"38_38_38_38_38_44_89_147_192_235_269_334_385_417_470_533_609_674_674_674_674_674_674_695_735_769_786_804_820_834_845_865_887_917_934_943_950_950_921_865_807_769_726_692_661_630_596_547_497_430_320_260_260_260_260_260_260_213_130_94_69_60_60_60","210_210_210_210_210_213_249_388_625_927_1137_1355_1417_1444_1518_1804_3026_4684_4684_4684_4684_4684_4684_5081_5594_5807_5872_5915_5941_5957_5967_5980_5988_5995_5997_5998_5998_5998_5995_5980_5920_5807_5509_5042_4369_3546_2715_1929_1597_1456_1327_1087_1087_1087_1087_1087_1087_765_328_255_228_222_222_222",6,0,208,186,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_17042016113512.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_17042016113512.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
55,17.6481481481481,0.418181818181818,0,74,30.3870967741935,18.4228707403939,0.8,2,0.187711097058491,0.182306506015607,0.0947695204836814,55,107.37037037037,0.490909090909091,0,944,214.222222222222,211.003558612243,NA,81,-1,-1,-1,"log1.csv","chain 1",0.4,"",3,3,"6_6_6_6_6_6_6_8_49_80_112_150_177_210_244_291_320_320_320_320_320_320_322_325_399_459_500_535_576_612_647_677_710_742_757_786_813_843_865_881_892_903_919_937_950_955_957_959_959_959_959_959_959_959_959","201_201_201_201_201_201_201_202_215_239_285_397_528_749_988_1239_1327_1327_1327_1327_1327_1327_1332_1337_1428_1496_1606_1823_2324_3081_4025_4733_5323_5649_5752_5872_5931_5966_5980_5986_5990_5992_5995_5997_5998_5998_5998_5999_5999_5999_5999_5999_5999_5999_5999",6,0,208,186,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_17042016113512.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_17042016113512.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
33,28.9375,0.0606060606060606,0,67,30.8666666666667,18.0696457290727,0.575757575757576,2,0.318789683673665,0.318176442486115,0.144130957055341,33,181.0625,0.0909090909090909,0,1547,199.689655172414,340.682799919941,NA,35,-1,-1,-1,"log1.csv","chain 1",0.4,"",4,1,"13_13_13_27_39_52_72_97_117_135_153_162_172_187_207_232_265_298_327_352_375_403_433_463_509_572_639_687_723_764_816_881_939","203_203_203_206_211_217_231_260_296_343_409_449_503_591_724_908_1119_1265_1342_1383_1408_1432_1460_1503_1646_2256_3803_4947_5480_5785_5936_5986_5997",6,0,194,174,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_18042016134358.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_18042016134358.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
54,36.2075471698113,0.314814814814815,1,170,41.6521739130435,36.0114076426677,0.666666666666667,4,0.246618214152978,0.244918484950917,0.121076710792437,54,218.358490566038,0.407407407407407,1,2632,288.95,424.638538340353,NA,77,-1,-1,-1,"log1.csv","chain 1",0.4,"",4,2,"7_7_9_27_51_73_87_105_127_148_171_189_208_237_282_348_397_426_441_460_483_515_561_611_648_668_687_716_743_773_795_815_836_867_897_920_953_980_995_995_996_996_996_996_978_894_801_744_680_566_396_241_135_66","201_201_202_206_216_232_246_272_321_390_495_601_735_939_1201_1377_1427_1452_1469_1498_1549_1678_2102_3056_4042_4531_4947_5393_5657_5824_5895_5934_5960_5981_5991_5995_5998_5999_6000_6000_6000_6000_6000_6000_5999_5990_5909_5668_4797_2165_1426_970_343_226",6,0,194,174,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_18042016134358.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_18042016134358.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
59,15.5172413793103,0.305084745762712,0,61,22,13.3538106517642,0.525423728813559,2,0.38144509910634,0.389841960633866,0.132803747984729,59,99.8448275862069,0.271186440677966,0,873,137.619047619048,185.136535839367,NA,71,-1,-1,-1,"log1.csv","chain 1",0.4,"",4,3,"15_15_15_15_15_15_27_46_60_67_70_73_75_79_88_102_115_129_144_160_186_205_222_243_270_297_313_330_360_387_397_399_414_444_477_495_507_516_534_558_575_585_588_588_588_588_588_588_588_591_615_648_684_722_752_780_810_854_915","203_203_203_203_203_203_206_214_222_227_229_232_233_238_248_267_292_326_374_442_582_713_832_981_1143_1260_1310_1348_1393_1419_1427_1429_1441_1473_1533_1588_1639_1686_1812_2062_2305_2493_2552_2552_2552_2552_2552_2552_2552_2613_3169_4042_4889_5464_5719_5852_5926_5974_5994",6,0,194,174,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_18042016134358.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_18042016134358.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
33,25.375,0.424242424242424,0,101,45,26.9620402214526,0.696969696969697,2,0.269853802283605,0.258957811860308,0.147776822515028,33,179.71875,0.424242424242424,0,1213,319.388888888889,330.26648422878,NA,39,-1,-1,-1,"log1.csv","chain 1",0.4,"",5,1,"81_81_81_81_81_81_81_81_81_104_132_162_196_243_297_398_427_429_429_429_429_429_429_439_481_536_576_629_677_742_788_849_893","239_239_239_239_239_239_239_239_239_272_336_450_646_983_1259_1428_1454_1456_1456_1456_1456_1456_1456_1467_1543_1829_2324_3537_4735_5652_5875_5970_5990",6,1,218,184,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_18052016234645.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_18052016234645.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
69,23.75,0.478260869565217,1,277,39.2926829268293,44.3104296876534,0.681159420289855,3,0.298278524290583,0.301091190569443,0.109450628304558,69,164.705882352941,0.550724637681159,1,3090,319.628571428571,448.332001808346,NA,99,-1,-1,-1,"log1.csv","chain 1",0.4,"",5,2,"65_65_65_65_65_65_65_65_65_65_67_81_91_99_110_128_152_176_223_263_326_352_354_354_354_354_354_354_354_382_415_445_469_499_516_534_566_582_588_588_588_588_588_588_588_588_617_661_720_764_794_825_849_865_889_902_912_920_926_932_932_932_932_924_845_748_667_390_184","225_225_225_225_225_225_225_225_225_225_227_239_251_262_283_324_406_523_843_1106_1340_1383_1385_1385_1385_1385_1385_1385_1385_1414_1443_1474_1514_1602_1688_1812_2169_2429_2543_2543_2543_2543_2543_2543_2543_2543_3225_4368_5448_5785_5891_5948_5970_5980_5989_5992_5994_5995_5996_5997_5997_5997_5997_5996_5968_5695_4511_1421_569",6,1,218,184,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_18052016234645.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_18052016234645.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
76,11.4133333333333,0.486842105263158,0,49,21.7894736842105,13.6511491777753,0.671052631578947,2,0.282988775957801,0.28618567229942,0.0991130702124785,76,77.0666666666667,0.473684210526316,0,1033,147.769230769231,168.788796007489,NA,113,-1,-1,-1,"log1.csv","chain 1",0.4,"",5,3,"35_35_35_35_35_35_35_35_35_35_43_57_77_91_100_110_128_152_192_237_257_285_334_358_362_362_362_362_362_362_362_362_366_398_429_445_473_481_493_506_526_546_554_570_580_601_609_613_615_615_615_615_615_615_619_647_693_730_770_801_835_855_863_873_881_883_883_885_885_885_889_889_891_891_891_891","209_209_209_209_209_209_209_209_209_209_212_220_235_251_265_283_324_406_620_942_1071_1213_1356_1390_1395_1395_1395_1395_1395_1395_1395_1395_1399_1428_1456_1474_1523_1543_1580_1636_1752_1923_2011_2228_2393_2839_3027_3125_3174_3174_3174_3174_3174_3174_3276_4013_5046_5551_5812_5909_5959_5974_5979_5983_5986_5987_5987_5988_5988_5988_5989_5989_5989_5989_5989_5989",6,1,218,184,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_18052016234645.txt","../backup/June14_corrected/fluteilm_NIJMEGEN/outputLanguages/output_18052016234645.txt","chain 1 log1.csv 0.4","../backup/June14_corrected/"
