"length","averageSlope","propZero","switches","maxslope","slope.move","jerkyness","prop.time.plateau","switches.between.sections","steepness.sig.mean","steepness.sig.mean.max","expressiveness.sig.mean.max","length.hz","averageSlope.hz","propZero.hz","switches.hz","maxslope.hz","slope.move.hz","jerkyness.hz","prop.time.plateau.hz","switches.between.sections.hz","steepness.sig.mean.hz","steepness.sig.mean.max.hz","expressiveness.sig.mean.max.hz","logfile","chain","curvature","run","gen","meaning","attempt","physSignal","hzSignal","numLearningRounds","abortedReproductionAttempts","physSigDistinctiveness","hzSigDistinctiveness","dataFilePhysSignal","dataFileHzSignal","chain2","rawDataSource"
97,9.94791666666667,0.515463917525773,0,95,19.9130434782609,17.01106128789,0.835051546391753,2,0.372444497694116,0.142614098873325,0.0658754137235064,97,54.3125,0.371134020618557,0,646,86.9,98.462101979979,NA,125,-1,-1,-1,"log1.csv","chain 1",0,"",4,1,1,"17_17_17_17_17_17_25_38_42_49_57_66_75_83_100_120_135_152_167_182_197_208_221_229_244_259_278_300_328_354_366_366_366_366_366_381_476_568_639_684_710_725_738_746_759_774_789_809_815_815_815_815_824_881_907_916_918_920_924_929_935_939_944_948_950_952_954_959_961_963_967_967_967_967_969_969_969_972_972_972_972_972_972_972_972_972_972_972_972_972_972_972_972_972_972_972_972","228_228_228_228_228_228_242_263_270_281_295_310_325_341_371_407_436_469_500_532_563_586_615_635_668_704_750_806_880_952_989_989_989_989_989_1034_1348_1729_2085_2351_2518_2619_2716_2780_2879_3002_3127_3303_3360_3360_3360_3360_3443_4089_4422_4542_4577_4603_4666_4729_4832_4890_4968_5028_5068_5109_5140_5213_5256_5288_5364_5364_5364_5364_5409_5409_5409_5442_5442_5442_5442_5442_5442_5442_5442_5442_5442_5442_5442_5442_5442_5442_5442_5442_5442_5442_5442",6,0,386,372,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016195253.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
58,33.1754385964912,0.672413793103448,3,135,44.7380952380952,35.9096698114159,0.724137931034483,4,0.372444497694116,0.205543181009193,0.115347096260637,58,181.438596491228,0.655172413793103,3,768,234.863636363636,206.12028540427,NA,63,-1,-1,-1,"log1.csv","chain 1",0,"",4,2,1,"15_15_15_15_17_53_163_281_416_519_577_641_695_736_746_746_746_746_751_813_884_916_929_929_933_946_959_969_969_957_931_877_815_759_684_620_549_465_349_334_334_334_334_296_244_190_163_137_124_105_94_83_66_51_45_38_34_32","224_224_224_224_228_288_491_756_1141_1513_1769_2099_2421_2698_2780_2780_2780_2780_2812_3343_4111_4542_4729_4729_4795_4998_5213_5409_5409_5171_4757_4029_3360_2879_2351_1981_1642_1308_938_897_897_897_897_793_668_550_491_441_415_379_359_341_310_284_273_263_256_252",6,0,386,372,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016195253.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
79,9.41025641025641,0.620253164556962,0,79,24.6206896551724,15.7103951833338,0.784810126582278,2,0.372444497694116,0.229743119946248,0.124856132469924,79,32.6153846153846,0.506329113924051,0,304,66.9473684210526,52.9540920433526,NA,127,-1,-1,-1,"log1.csv","chain 1",0,"",4,3,1,"10_10_10_10_42_55_81_96_120_143_167_190_216_246_300_354_407_414_414_414_414_448_527_564_585_603_609_622_641_656_678_688_701_714_718_723_725_727_729_731_731_731_731_731_731_731_731_731_736_738_740_742_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744_744","217_217_217_217_270_292_336_364_407_452_500_550_604_674_806_952_1114_1133_1133_1133_1133_1247_1551_1707_1809_1893_1924_1993_2099_2182_2309_2374_2461_2547_2576_2606_2619_2636_2654_2667_2667_2667_2667_2667_2667_2667_2667_2667_2698_2716_2729_2743_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761_2761",6,0,386,372,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_02032016195253.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
91,10.5777777777778,0.494505494505495,2,54,20.9333333333333,12.5474181755216,0.692307692307692,2,0.372444497694116,0.274113275780043,0.0750029164461539,91,62.6,0.461538461538462,2,854,114.979591836735,122.953613250022,NA,137,-1,-1,-1,"log1.csv","chain 1",0,"",5,1,1,"48_48_48_48_48_54_56_67_81_97_124_146_168_178_192_205_222_246_273_289_317_338_357_376_392_409_430_452_474_493_506_544_579_588_588_588_588_588_588_588_588_588_585_585_601_634_672_696_715_731_742_750_766_783_804_834_872_910_964_983_989_991_991_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994_994","280_280_280_280_280_289_294_312_336_365_416_458_501_524_552_582_618_674_738_778_849_907_962_1018_1068_1117_1189_1262_1341_1412_1464_1621_1780_1821_1821_1821_1821_1821_1821_1821_1821_1821_1806_1806_1887_2055_2272_2425_2551_2667_2747_2807_2937_3074_3263_3554_3971_4456_5310_5663_5772_5834_5834_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884_5884",9,5,2881,2843,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016012103.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
75,17.027027027027,0.4,5,71,23.8269230769231,15.0168608187122,0.586666666666667,2,0.372444497694116,0.327228239122157,0.125111229387395,75,96.8918918918919,0.36,5,506,121.457627118644,103.974386673079,NA,123,-1,-1,-1,"log1.csv","chain 1",0,"",5,2,1,"21_21_21_21_24_51_86_116_162_233_284_308_336_371_411_444_468_493_514_536_558_582_604_639_647_644_617_582_552_536_531_531_531_539_550_566_574_593_596_596_596_596_631_655_685_710_734_753_769_788_796_802_804_802_794_780_775_772_775_788_810_848_878_899_934_964_975_983_983_983_983_983_983_983_981","235_235_235_235_239_284_346_400_490_642_766_828_900_1001_1125_1235_1321_1412_1498_1587_1680_1792_1899_2085_2130_2116_1968_1792_1658_1587_1564_1564_1564_1600_1645_1718_1755_1845_1860_1860_1860_1860_2039_2175_2359_2518_2689_2826_2957_3116_3191_3235_3263_3235_3164_3048_3002_2982_3002_3116_3314_3695_4036_4307_4813_5310_5511_5663_5663_5663_5663_5663_5663_5663_5615",9,5,2881,2843,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016012103.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
69,15.4117647058824,0.478260869565217,4,57,23.3863636363636,16.1847867521468,0.550724637681159,1,0.372444497694116,0.328524090566212,0.109269557210133,69,95.9264705882353,0.391304347826087,4,492,127.901960784314,110.435273969013,NA,123,-1,-1,-1,"log1.csv","chain 1",0,"",5,2,2,"108_108_108_132_186_243_295_333_376_411_452_474_517_563_596_617_642_655_663_663_650_639_626_617_612_607_601_601_601_604_620_639_655_669_677_693_723_772_796_807_815_818_821_821_823_823_823_823_823_823_831_859_880_905_899_878_875_875_910_943_962_967_970_972_972_972_972_972_972","385_385_385_431_541_667_793_893_1018_1125_1262_1341_1508_1707_1860_1968_2099_2175_2225_2225_2147_2085_2013_1968_1943_1911_1887_1887_1887_1899_1984_2085_2175_2257_2305_2409_2610_2982_3191_3292_3366_3390_3419_3419_3443_3443_3443_3443_3443_3443_3529_3816_4074_4389_4307_4036_4000_4000_4456_4948_5266_5364_5409_5454_5454_5454_5454_5454_5454",9,5,2881,2843,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016012103.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
73,13.9583333333333,0.465753424657534,2,79,24.390243902439,17.0652744352177,0.561643835616438,2,0.372444497694116,0.350288774272414,0.135733529103249,73,74.7361111111111,0.452054794520548,2,331,125.139534883721,95.5298040736695,NA,117,-1,-1,-1,"log1.csv","chain 1",0,"",5,2,3,"94_94_94_111_124_135_146_159_173_178_189_211_246_284_336_382_430_509_550_558_563_563_566_566_566_566_566_566_566_566_539_509_495_493_493_498_539_569_593_615_634_655_707_750_775_775_775_775_775_775_775_775_775_788_818_850_867_888_905_921_934_945_953_953_953_953_953_953_953_953_953_953_953","360_360_360_391_416_437_458_485_513_524_546_594_674_766_900_1034_1189_1474_1645_1680_1707_1707_1718_1718_1718_1718_1718_1718_1718_1718_1600_1474_1421_1412_1412_1433_1600_1729_1845_1955_2055_2175_2497_2807_3002_3002_3002_3002_3002_3002_3002_3002_3002_3116_3390_3721_3906_4173_4389_4612_4813_4988_5129_5129_5129_5129_5129_5129_5129_5129_5129_5129_5129",9,5,2881,2843,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016012103.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
70,17.0724637681159,0.514285714285714,5,73,28.3170731707317,19.3332377926322,0.714285714285714,2,0.372444497694116,0.229744796724857,0.11104614907548,70,108.797101449275,0.485714285714286,5,596,156.395833333333,130.836626877382,NA,131,-1,-1,-1,"log1.csv","chain 1",0,"",5,2,4,"100_121_192_265_333_387_417_466_509_539_569_596_623_650_680_696_718_728_734_734_734_734_731_726_723_718_701_666_636_626_626_626_628_644_669_693_710_728_750_810_845_850_850_850_850_850_850_850_850_850_850_850_848_823_813_815_859_880_915_953_972_983_983_983_983_983_983_983_981_978","370_411_552_717_893_1049_1145_1312_1474_1600_1729_1860_1997_2147_2321_2425_2572_2645_2689_2689_2689_2689_2667_2627_2610_2572_2461_2239_2072_2013_2013_2013_2026_2116_2257_2409_2518_2645_2807_3314_3668_3721_3721_3721_3721_3721_3721_3721_3721_3721_3721_3721_3695_3443_3337_3366_3816_4074_4533_5129_5454_5663_5663_5663_5663_5663_5663_5663_5615_5569",9,5,2881,2843,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016012103.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
82,12.6913580246914,0.402439024390244,4,59,19.98,13.5403489387355,0.804878048780488,2,0.372444497694116,0.194963028616399,0.10084163894773,82,73.6666666666667,0.341463414634146,4,825,101.067796610169,133.86616450769,NA,121,-1,-1,-1,"log1.csv","chain 1",0,"",5,2,5,"21_21_24_29_35_43_48_59_73_84_97_111_149_165_173_197_208_235_257_295_322_352_373_401_430_452_476_504_528_563_593_617_639_661_707_728_742_745_745_745_745_731_726_723_723_720_718_715_715_718_728_739_745_745_745_745_745_745_775_804_815_823_826_831_834_840_840_840_840_840_840_840_845_878_937_981_986_989_989_989_989_989","235_235_239_248_257_270_280_298_322_341_365_391_463_496_513_564_587_649_698_793_864_946_1008_1092_1189_1262_1350_1455_1553_1707_1845_1968_2085_2210_2497_2645_2747_2766_2766_2766_2766_2667_2627_2610_2610_2589_2572_2551_2551_2572_2645_2725_2766_2766_2766_2766_2766_2766_3002_3263_3366_3443_3467_3529_3554_3610_3610_3610_3610_3610_3610_3610_3668_4036_4861_5615_5723_5772_5772_5772_5772_5772",9,5,2881,2843,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016012103.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
93,12.7717391304348,0.483870967741935,4,68,20.1929824561403,13.2955443754249,0.56989247311828,2,0.372444497694116,0.305997782427273,0.153032573803155,93,68.8260869565217,0.43010752688172,4,432,97.4153846153846,91.2330199400248,NA,149,-1,-1,-1,"log1.csv","chain 1",0,"",5,2,6,"24_24_24_32_51_75_89_108_127_151_170_192_197_216_249_260_289_336_357_387_417_449_471_490_514_531_560_628_647_655_663_666_666_666_661_653_644_626_609_585_574_571_571_593_639_658_672_682_682_682_682_682_682_688_710_731_750_750_753_753_756_756_756_753_745_739_734_731_737_753_775_810_845_869_899_929_945_953_956_959_959_959_959_959_959_959_959_959_959_959_959_959_959","239_239_239_253_284_326_350_385_421_469_507_552_564_604_680_706_778_900_962_1049_1145_1254_1330_1403_1498_1564_1693_2026_2130_2175_2225_2239_2239_2239_2210_2161_2116_2013_1927_1806_1755_1743_1743_1845_2085_2193_2272_2339_2339_2339_2339_2339_2339_2374_2518_2667_2807_2807_2826_2826_2850_2850_2850_2826_2766_2725_2689_2667_2707_2826_3002_3314_3668_3942_4307_4739_4988_5129_5171_5213_5213_5213_5213_5213_5213_5213_5213_5213_5213_5213_5213_5213_5213",9,5,2881,2843,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016012103.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
78,9.88311688311688,0.615384615384615,0,57,26.1724137931034,15.4970065241595,0.666666666666667,2,0.372444497694116,0.301677096176054,0.0840516302714282,78,36.3116883116883,0.602564102564103,0,198,93.2,53.6789333714966,NA,135,-1,-1,-1,"log1.csv","chain 1",0,"",5,3,1,"16_16_16_32_62_102_140_189_246_289_327_376_409_425_433_441_466_501_533_569_609_615_615_615_615_615_615_615_615_615_615_615_615_615_615_634_663_685_704_718_734_745_756_769_775_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777_777","226_226_226_253_303_375_447_546_674_778_878_1018_1117_1171_1197_1226_1312_1443_1574_1729_1927_1955_1955_1955_1955_1955_1955_1955_1955_1955_1955_1955_1955_1955_1955_2055_2225_2359_2477_2572_2689_2766_2850_2957_3002_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022_3022",9,5,2881,2843,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016012103.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
89,12.9204545454545,0.606741573033708,2,74,26.7142857142857,17.7525919045993,0.606741573033708,2,0.372444497694116,0.305018082992468,0.127795343288524,89,67.9318181818182,0.584269662921348,2,859,127.085106382979,141.301893769557,NA,147,-1,-1,-1,"log1.csv","chain 1",0,"",6,1,1,"12_14_15_20_31_56_73_90_111_136_164_200_239_283_319_355_378_416_458_496_517_546_555_564_566_566_566_566_566_566_566_566_566_566_566_566_566_566_563_560_555_541_517_505_499_489_488_483_478_478_503_577_632_669_691_705_716_737_769_816_882_943_970_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973_973","220_222_225_233_251_293_322_353_391_438_494_570_657_762_854_955_1023_1141_1284_1421_1508_1626_1669_1713_1718_1718_1718_1718_1718_1718_1718_1718_1718_1718_1718_1718_1718_1718_1704_1691_1669_1607_1508_1459_1436_1398_1393_1375_1357_1357_1455_1769_2045_2261_2397_2485_2559_2707_2962_3372_4089_4948_5409_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476_5476",12,0,408,384,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016080225.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
72,7.57746478873239,0.541666666666667,6,37,13.0810810810811,8.49985205220989,0.277777777777778,1,0.372444497694116,0.556842324053173,0.178356580735103,72,17.5070422535211,0.444444444444444,6,96,23.7647058823529,20.256126578986,NA,23,-1,-1,-1,"log1.csv","chain 1",0,"",6,2,1,"17_18_34_71_81_89_117_120_123_133_142_151_162_170_186_197_206_217_220_220_220_220_220_219_217_214_211_208_205_201_201_205_206_214_237_245_247_244_242_241_231_228_228_241_250_261_262_267_276_287_289_289_281_273_267_262_262_269_305_341_361_374_394_406_411_419_419_420_422_422_422_425","228_230_256_320_336_350_402_408_414_432_450_469_491_506_539_563_583_607_614_614_614_614_614_610_607_599_594_586_579_572_572_579_583_599_653_671_674_668_664_660_639_632_632_660_683_709_712_723_747_773_778_778_758_738_723_712_712_726_818_914_973_1008_1071_1110_1125_1151_1151_1157_1161_1161_1161_1171",12,0,408,384,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016080225.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
85,6.54761904761905,0.635294117647059,6,47,17.2258064516129,10.0425657475013,0.517647058823529,1,0.372444497694116,0.321110816373259,0.266311492624832,85,16.9404761904762,0.6,6,130,41.4705882352941,26.234508310173,NA,65,-1,-1,-1,"log1.csv","chain 1",0,"",6,3,1,"7_7_7_7_15_15_17_25_43_90_109_142_170_190_209_233_255_266_280_289_297_306_308_308_308_311_311_311_311_311_311_311_311_311_311_311_311_311_311_311_309_309_302_302_300_300_300_300_312_325_339_359_369_381_392_413_431_469_496_510_517_530_532_535_535_535_535_535_535_535_535_535_535_535_535_535_535_535_535_535_535_535_535_535_535","212_212_212_212_225_225_228_240_271_353_387_450_506_549_590_643_694_720_753_778_796_822_825_825_825_834_834_834_834_834_834_834_834_834_834_834_834_834_834_834_830_830_809_809_806_806_806_806_838_872_910_969_994_1032_1066_1129_1193_1323_1421_1479_1508_1561_1569_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579_1579",12,0,408,384,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016080225.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
79,15.3333333333333,0.493670886075949,2,98,25.4130434782609,20.0710857914684,0.848101265822785,2,0.372444497694116,0.149667511326597,0.0863982470475636,79,79.1153846153846,0.40506329113924,2,697,110.196428571429,133.889563017119,NA,117,-1,-1,-1,"log1.csv","chain 1",0,"",7,1,1,"11_11_11_11_11_11_11_52_99_140_159_179_199_220_243_261_279_300_320_340_352_375_409_431_452_465_472_475_481_486_488_488_488_488_484_475_456_438_427_411_393_381_377_375_375_384_402_454_527_600_677_775_815_836_843_845_847_847_847_847_847_847_847_847_847_847_847_847_852_897_927_934_938_943_945_945_947_959_981","218_218_218_218_218_218_218_285_370_447_483_525_568_613_665_709_753_804_857_914_945_1012_1117_1191_1260_1310_1334_1343_1368_1384_1393_1393_1393_1393_1377_1343_1277_1214_1177_1125_1068_1032_1019_1012_1012_1040_1094_1269_1548_1878_2305_3002_3366_3566_3643_3668_3695_3695_3695_3695_3695_3695_3695_3695_3695_3695_3695_3695_3734_4291_4702_4804_4870_4948_4988_4988_5028_5213_5627",15,0,452,404,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016082411.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
100,9.29292929292929,0.64,6,46,20,12.6161966884915,0.29,1,0.372444497694116,0.444157766203321,0.243564206678139,100,27.2020202020202,0.61,6,184,52.7254901960784,40.6304851362588,NA,81,-1,-1,-1,"log1.csv","chain 1",0,"",7,2,1,"9_9_9_9_9_9_9_9_9_9_9_25_65_88_104_115_127_147_170_179_179_179_179_179_177_161_140_134_134_134_134_136_145_165_204_231_254_275_286_290_297_297_297_297_297_297_297_297_297_309_318_324_324_306_281_268_265_290_336_368_411_454_486_513_522_525_525_525_525_525_525_520_509_500_490_488_488_497_515_559_597_618_627_643_647_647_647_647_647_647_647_647_647_647_647_647_647_647_647_647","214_214_214_214_214_214_214_214_214_214_214_240_309_349_378_399_421_461_506_525_525_525_525_525_520_488_447_434_434_434_434_438_456_497_578_639_691_741_769_781_800_800_800_800_800_800_800_800_800_828_852_870_870_822_758_725_719_781_900_992_1125_1269_1384_1493_1528_1538_1538_1538_1538_1538_1538_1518_1474_1438_1403_1393_1393_1431_1501_1685_1869_1971_2019_2106_2133_2133_2133_2133_2133_2133_2133_2133_2133_2133_2133_2133_2133_2133_2133_2133",15,0,452,404,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016082411.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
92,13.2307692307692,0.815217391304348,2,98,21.4909090909091,17.9716300646182,0.532608695652174,2,0.372444497694116,0.40167769068884,0.127031849778289,92,38.6813186813187,0.793478260869565,2,194,58.4833333333333,45.4170499362126,NA,83,-1,-1,-1,"log1.csv","chain 1",0,"",7,3,1,"6_6_6_6_6_6_6_9_61_159_247_322_370_406_447_472_506_538_559_572_588_602_611_618_620_622_622_622_622_622_622_622_622_622_622_622_620_606_593_581_572_559_547_534_522_509_495_481_461_431_406_390_377_363_354_343_336_327_315_304_284_256_224_204_181_161_143_131_120_115_109_97_88_74_54_47_43_40_36_34_34_34_34_34_34_34_34_34_34_34_34_34","211_211_211_211_211_211_211_214_301_483_677_864_998_1110_1247_1334_1464_1594_1685_1746_1821_1887_1936_1971_1981_1993_1993_1993_1993_1993_1993_1993_1993_1993_1993_1993_1981_1911_1845_1789_1746_1685_1637_1576_1528_1474_1421_1368_1295_1191_1110_1060_1019_980_952_921_900_877_846_815_764_697_624_578_530_488_451_430_408_399_387_366_349_325_289_278_270_266_259_255_255_255_255_255_255_255_255_255_255_255_255_255",15,0,452,404,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016082411.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
32,32.5806451612903,0.78125,2,276,83.9166666666667,67.4753160761022,0.53125,2,0.372444497694116,0.323477004847225,0.268730096256379,32,156.709677419355,0.78125,2,1180,404.5,298.899001174687,NA,44,-1,-1,-1,"log1.csv","chain 1",0,"",8,1,1,"96_96_96_96_96_96_96_99_113_213_489_719_811_818_818_818_801_782_743_641_547_530_530_530_530_530_530_530_530_530_530_530","364_364_364_364_364_364_364_368_395_596_1396_2576_3326_3390_3390_3390_3235_3064_2752_2099_1631_1558_1558_1558_1558_1558_1558_1558_1558_1558_1558_1558",9,2,520,510,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016083709.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
46,28.2,0.565217391304348,4,266,57.0909090909091,52.3661063180097,0.891304347826087,2,0.372444497694116,0.0692893396299981,0.0692471941941953,46,181.2,0.521739130434783,4,1449,302,309.490167269275,NA,63,-1,-1,-1,"log1.csv","chain 1",0,"",8,1,2,"58_58_58_104_268_343_360_365_365_365_365_365_365_365_370_489_755_859_878_881_881_859_750_699_697_697_711_767_823_859_869_869_869_869_866_864_864_871_912_939_946_949_949_949_949_949","296_296_296_377_726_922_969_983_983_983_983_983_983_983_998_1396_2845_3816_4044_4074_4074_3816_2807_2445_2429_2429_2526_2942_3437_3816_3927_3927_3927_3927_3899_3871_3871_3956_4490_4890_5008_5048_5048_5048_5048_5048",9,2,520,510,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016083709.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
3,0,0.666666666666667,0,0,0,0,0,0,0.372444497694116,0.666206929760717,0.333793070239283,3,0,0.666666666666667,0,0,0,0,1,0,-1,-1,-1,"log1.csv","chain 1",0,"",8,2,1,"150_150_150","466_466_466",9,2,520,510,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016083709.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
3,157,0,0,244,157,123.036579926459,0.666666666666667,1,0.372444497694116,0.152324417828686,0.152324417828686,3,344,0,0,564,344,311.126983722081,0.666666666666667,1,-1,-1,-1,"log1.csv","chain 1",0,"",8,3,1,"41_111_355","267_391_955",9,2,520,510,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016083709.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
65,27.65625,0.723076923076923,8,271,60.8620689655172,53.0947696434598,0.569230769230769,3,0.372444497694116,0.355892649680083,0.111272328547685,65,169.15625,0.723076923076923,8,2664,349.225806451613,402.354389268332,NA,66,-1,-1,-1,"log1.csv","chain 1",0,"",8,3,2,"48_48_108_254_421_547_598_624_663_677_685_707_726_750_774_820_915_980_990_990_990_990_990_990_990_990_990_990_990_990_990_990_983_941_670_491_360_358_358_358_358_358_358_358_358_346_251_230_220_220_217_217_217_217_208_181_162_162_162_162_162_162_162_162_162","279_279_386_691_1157_1631_1869_2006_2221_2309_2355_2493_2627_2807_3002_3413_4524_5604_5797_5797_5797_5797_5797_5797_5797_5797_5797_5797_5797_5797_5797_5797_5651_4929_2265_1405_969_962_962_962_962_962_962_962_962_929_685_635_613_613_607_607_607_607_586_529_489_489_489_489_489_489_489_489_489",9,2,520,510,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016083709.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
81,19.125,0.555555555555556,5,71,23.5,16.1459913902703,0.604938271604938,2,0.372444497694116,0.304665898250024,0.145675371328251,81,124.4375,0.493827160493827,5,418,134.486486486486,100.762516105438,NA,141,-1,-1,-1,"log1.csv","chain 1",0,"",9,1,1,"25_27_48_68_87_123_158_210_253_294_345_394_433_470_511_566_630_701_757_775_785_800_822_849_875_892_910_921_939_953_958_960_960_949_927_910_894_876_859_832_804_785_771_759_744_724_705_683_667_660_652_650_652_667_701_732_750_761_763_763_763_753_732_707_683_667_660_652_642_636_632_634_644_646_646_646_642_630_623_621_619","241_244_280_313_348_412_481_592_691_790_927_1071_1197_1328_1484_1718_2039_2457_2864_3002_3084_3224_3431_3708_4000_4219_4456_4621_4890_5109_5213_5245_5245_5048_4702_4456_4243_4022_3816_3529_3258_3084_2972_2879_2761_2619_2485_2343_2246_2203_2157_2147_2157_2246_2457_2671_2803_2893_2913_2913_2913_2836_2671_2493_2343_2246_2203_2157_2102_2069_2049_2059_2113_2123_2123_2123_2102_2039_1997_1987_1974",6,4,1262,1240,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016114724.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
16,54.7333333333333,0.125,0,142,63,48.0572079723244,0.75,2,0.372444497694116,0.202493100120302,0.108735104268944,16,239.6,0.0625,0,418,256.714285714286,150.874498460523,NA,25,-1,-1,-1,"log1.csv","chain 1",0,"",9,1,2,"42_54_160_302_433_535_615_683_744_783_816_837_855_861_861_863","270_289_485_812_1197_1579_1955_2343_2761_3074_3372_3585_3775_3843_3843_3864",6,4,1262,1240,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016114724.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
79,19.2179487179487,0.518987341772152,4,61,24.327868852459,15.5268075141592,0.531645569620253,2,0.372444497694116,0.362299452905477,0.153303432307733,79,121.166666666667,0.506329113924051,4,608,143.19696969697,119.342290287568,NA,137,-1,-1,-1,"log1.csv","chain 1",0,"",9,1,3,"19_35_64_93_121_154_187_242_285_320_347_378_414_470_521_558_585_623_652_671_683_714_753_798_859_890_904_917_933_941_947_949_949_949_947_925_900_871_841_802_769_728_701_677_662_650_644_640_636_636_636_636_650_675_697_720_740_753_753_753_750_744_732_722_714_703_691_677_662_646_638_628_621_621_621_621_621_628_628","231_257_306_358_409_474_542_663_766_857_933_1023_1133_1328_1523_1682_1809_1997_2157_2272_2343_2551_2836_3208_3816_4196_4372_4559_4795_4919_5008_5048_5048_5048_5008_4684_4323_3956_3630_3247_2957_2645_2457_2305_2214_2147_2113_2092_2069_2069_2069_2069_2147_2298_2429_2589_2729_2836_2836_2836_2803_2761_2671_2602_2551_2469_2393_2305_2214_2123_2079_2026_1987_1987_1987_1987_1987_2026_2026",6,4,1262,1240,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016114724.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
4,0,0.75,0,0,0,0,1,0,0.372444497694116,0.044058897005005,0.044058897005005,4,0,0.75,0,0,0,0,NA,7,-1,-1,-1,"log1.csv","chain 1",0,"",9,2,1,"410_410_410_410","1121_1121_1121_1121",6,4,1262,1240,"../backup/June14_corrected/fluteilm_NIJMEGEN/results/output_03032016114724.txt",NA,"chain 1 log1.csv 0","../backup/June14_corrected/"
